anime_id,title,type,source,episodes,aired,duration,rating,score,scored_by,rank,popularity,members,producer,licensor,studio,genre,opening_theme,ending_theme
966,Crayon Shin-chan,TV,Manga,0,"{'from': '1992-04-13', 'to': None}",21 min.,PG - Children,7.73,17683,1032.0,1937,34788,TV Asahi,Funimation,Shin-Ei Animation,"Slice of Life, Comedy, Ecchi, School, Seinen","['#01: ""Doubutsuen wa Taihen da"" by Tune&#039;s', '#02: ""Yume no End wa Itsumo Mezamashi!"" by B.B.Queens', '#03: ""Bakappo de Go!"" by Akiko Yajima', '#04: ""Ora wa Ninkimono"" by Akiko Yajima', '#05: ""Nenjuu Muchuu ~I Want You~"" by Puppy', '#06: ""Tobe Tobe Onei-san"" by Akiko Yajima & Tesshou Genda', '#07: ""Dame Dame no Uta"" by Lady Q, Akiko Yajima & Miki Narahashi', '#08: ""Pleasure"" by Tomomi Kahala', '#09: ""Leisurely De-o!"" by Akiko Yajima', '#10: ""Leisurely De-o! ~Crayon Friends 2007 Version~"" by Akiko Yajima and AKB48', '#11: ""Leisurely De-o! (Regular Version)"" by Akiko Yajima and AKB48', '#12: ""Hapihapi"" by Becky♪♯', '#13: ""T.W.L"" by Kan Jani Eight (関ジャニ∞)', '#14: ""Kibou Sanmyaku (希望山脈)"" by Watari Rouka wa Shiritai 7 (渡り廊下走り隊7)', '#15: ""Kimi ni 100 Percent (キミに100パーセント)"" by Kyary Pamyu Pamyu']","['#01: ""Uta wo Utaou"" by Daiji-Man Brothers Band', '#02: ""Sunao ni Naritai"" by Hiromi Yonemura', '#03: ""Do-shite"" by Sakurakko Club - Sakura-kumi', '#04: ""Reggae"" by Kotone', '#05: ""Party Join Us Daisakusen"" by Maron Koushaku & Akiko Yajima', '#06: ""Shin-chan Ondo"" by Haruo Minami & Akiko Yajima', '#07: ""Boys Be Brave ~Shounen yo Yuuki wo Mote~"" by Aki Okui', '#08: ""Tsukiakari Funwari Ochitekuru Yoru"" by Nanami Ogawa', '#09: ""Suki Suki - My Girl"" by L&#039;luvia', '#10: ""Ora wa Ninkimono"" by Akiko Yajima, Keiji Fujiwara & Miki Narahashi', '#11: ""Sayonara Arigatou"" by Sachiko Kobayashi', '#12: ""Kyou wa Date"" by Kamaboko', '#13: ""Genki de Ite ne"" by Sachiko Kobayashi', '#14: ""Zentaiteki ni Daisuki Desu."" by Sheki-Dol', '#15: ""Nichuu no Fantasy ~Taiiku wo Yasumi Onna no Ko Hen~"" by Dance Man', '#16: ""Mama to no O-yakusoku Joukou no Uta"" by Akiko Yajima & Miki Narahashi', '#17: ""Konna Toki ni Koso Yakiniku ga Aru"" by the Nohara Family All Stars', '#18: ""OLA!!"" by Yuzu']"
120,Fruits Basket,TV,Manga,26,"{'from': '2001-07-05', 'to': '2001-12-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.77,167968,939.0,222,292572,"TV Tokyo, Nihon Ad Systems, King Records",Funimation,Studio Deen,"Slice of Life, Comedy, Drama, Romance, Fantasy, Shoujo","['""For Fruits Basket (For フルーツバスケット)"" by Ritsuko Okazaki']","['#1: ""Chiisana Inori (小さな祈り)"" by Ritsuko Okazaki (eps 1-24, 26)', '#2: ""Serenade (セレナーデ) Pf Solo Ver."" by Ritsuko Okazaki (ep 25)']"
957,Saiunkoku Monogatari,TV,Light novel,39,"{'from': '2006-04-08', 'to': '2007-02-24'}",25 min. per ep.,PG-13 - Teens 13 or older,8.04,23467,512.0,1313,61739,"NHK, Sogo Vision","Funimation, Geneon Entertainment USA",Madhouse,"Adventure, Fantasy, Comedy, Romance, Historical, Drama","['""Hajimari no Kaze"" by Ayaka Hirahara']","['""Saikou no Kataomoi"" by Sachi Tainaka']"
21,One Piece,TV,Manga,0,"{'from': '1999-10-20', 'to': None}",24 min.,PG-13 - Teens 13 or older,8.54,423868,91.0,35,720133,"Fuji TV, TAP, Shueisha","Funimation, 4Kids Entertainment",Toei Animation,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen","['#01: ""We Are! (ウィーアー!)"" by Hiroshi Kitadani (eps 1-47)', '#02: ""Believe"" by Folder5 (eps 48-115)', '#03: ""Hikari E (ヒカリヘ)"" by The Babystars (eps 116-168)', '#04: ""Bon Voyage!"" by Bon-Bon Blanco (eps 169-206)', '#05: ""Kokoro no Chizu (ココロのちず)"" by BOYSTYLE (eps 207-263)', '#06: ""Brand New World"" by D-51 (eps 264-278)', '#07: ""We Are! (ウィーアー! 〜7人の麦わら海賊団篇〜)"" by the Straw Hat Pirates (eps 279-283)', '#08: ""Crazy Rainbow"" by Tackey & Tsubasa (eps 284-325)', '#09: ""Jungle P"" by 5050 (eps 326-372)', '#10: ""We Are (ウィーアー! 〜10周年Ver.〜)"" by TVXQ (eps 373-394)', '#11: ""Share the World"" by TVXQ (eps 395-425)', '#12: ""Kaze wo Sagashite (風をさがして)"" by Straw Hat Crew and Mari Yaguchi (eps 426-458)', '#13: ""One Day"" by The Rootless (eps 459-491)', '#14: ""Fight Together"" by Namie Amuro (eps 493-516)', '#15: ""We go! (ウィーゴー!)"" by Hiroshi Kitadani (eps 517-541, 543-589)', '#16: ""Hands Up!"" by Kouta Shinzato (eps 591-628)', '#17: ""Wake up!"" by AAA (eps 629-686)', '#18: ""Hard Knock Days"" by GENERATIONS from EXILE TRIBE (eps 687-746)', '#19: ""We can! (ウィーキャン!)"" by Kishidan and Hiroshi Kitadani (eps 747-806)', '#20 ""Hope"" by Namie Amuro (eps 807-)']","['#01: ""memories"" by Maki Otsuki (eps 1-30)', '#02: ""RUN! RUN! RUN!"" by Maki Otsuki (eps 31-63)', '#03: ""Watashi ga iru Yo (私がいるよ)"" by TOMATO CUBE (eps 64-73)', '#04: ""Souchinosuke (しょうちのすけ)"" by Suitei-Shoujo (eps 74-81)', '#05: ""BEFORE DAWN"" by AI-SACHI (eps 82-94)', '#06: ""fish"" by The Kaleidoscope (eps 95-106)', '#07: ""GLORY -Kimi ga iru Kara- (GLORY-君がいるから-)"" by Takako Uehara (eps 107-118)', '#08: ""Shining ray"" by Janne da Arc (eps 119-127, 129-132)', '#09: ""Family"" by the Straw Hat Pirates (ep 128)', '#10: ""Free Will"" by Ruppina (eps 133-156)', '#11: ""FAITH"" by Ruppina (eps 157-168)', '#12: ""A to Z ~One Piece Edition~ (A to Z〜ONE PIECE Edition〜)"" by ZZ (eps 169-181)', '#13: ""Tsuki to Taiyou (月と太陽)"" by shela (eps 182-195)', '#14: ""DREAMSHIP"" by Aiko Ikuta (eps 196-206)', '#15: ""Mirai Koukai (未来航海)"" by Tackey & Tsubasa (eps 207-230)', '#16: ""Eternal Pose (エターナルポーズ)"" by Asia Engineer (eps 231-245)', '#17: ""Dear friends"" by TRIPLANE (eps 246-255)', '#18: ""Asu wa Kurukara (明日は来るから)"" by Dong Bang Shin Gi (eps 256-263)', '#19: ""ADVENTURE WORLD"" by Delicatessen (eps 264-278)', '#20: ""One Day"" by The Rootless (ep 492)', '#21: ""We go! (ウィーゴー!)"" by Hiroshi Kitadani (eps 542, 590)']"
1974,Glass no Kamen (2005),TV,Manga,51,"{'from': '2005-04-06', 'to': '2006-03-29'}",25 min. per ep.,G - All Ages,8.18,7348,333.0,2523,22123,"TMS Entertainment, MediaNet",Sentai Filmworks,Tokyo Movie Shinsha,"Drama, Shoujo","['#1: ""Promise"" by Candy (eps 1-26)', '#2: ""zero"" by Ikuta Aiko (eps 27-51)']","['#1: ""Yasashii Sayonara"" by Aina (eps 1-13)', '#2: ""Step One"" by Sister Q (eps 14-26)', '#3: ""Sunao ni Narenakute (I Couldn&#039;t Become True)"" by Splash Candy (eps 27-39)', '#4: ""Hello Hello ～another star～"" by CORE OF SOUL (eps 40-51)']"
857,Air Gear,TV,Manga,25,"{'from': '2006-04-05', 'to': '2006-09-27'}",24 min. per ep.,R+ - Mild Nudity,7.64,126326,1233.0,297,235764,"Marvelous, Kodansha","ADV Films, Funimation",Toei Animation,"Action, Comedy, Ecchi, Shounen, Sports","['""Chain"" by Back-on']","['""Sky-2-High"" by skankfunk']"
1914,Saiunkoku Monogatari 2nd Season,TV,Light novel,39,"{'from': '2007-04-07', 'to': '2008-03-08'}",25 min. per ep.,PG-13 - Teens 13 or older,8.16,11924,362.0,2233,27481,"NHK, Sogo Vision",,Madhouse,"Adventure, Comedy, Drama, Fantasy, Historical, Romance","['""Hajimari no Kaze"" by Ayaka Hirahara']","['""Asu he"" by Teruya Miho']"
249,InuYasha,TV,Manga,167,"{'from': '2000-10-16', 'to': '2004-09-13'}",24 min. per ep.,PG-13 - Teens 13 or older,7.9,181978,697.0,141,371313,"Yomiuri Telecasting, Shogakukan",Viz Media,Sunrise,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen","['#1: ""Change the World"" by V6 (eps 01-34)', '#2: ""I Am"" by Hitomi (eps 35-64)', '#3: ""Owarinai Yume"" by Nanase Aikawa (eps 65-95)', '#4: ""Grip!"" by Every Little Thing (eps 96-127)', '#5: ""One Day, One Dream"" by Tackey & Tsubasa (eps 128-153)', '#6: ""Angelus"" by Hitomi Shimatani (eps 154-167)']","['#1: ""My Will"" by Dream (eps 01-20,166-167)', '#2: ""Fukai Mori"" by Do As Infinity (eps 21-41)', '#3: ""Dearest"" by Ayumi Hamasaki (eps 42-60)', '#4: ""Every Heart - Minna no Kimochi"" by BoA (eps 61-85)', '#5: ""Shinjitsu no Uta"" by Do As Infinity (eps 86-108)', '#6: ""Itazurana Kiss"" by day after tomorrow (eps 109-127)', '#7: ""Come"" by Namie Amuro (eps 128-148)', '#8: ""Brand-New World"" by V6 (eps 149-165)']"
6645,Chu-Bra!!,TV,Manga,12,"{'from': '2010-01-04', 'to': '2010-03-22'}",24 min. per ep.,PG-13 - Teens 13 or older,6.3,16688,6380.0,1858,37256,GANSIS,,Zexcs,"Ecchi, Comedy, School, Seinen","['""Choose Bright!!"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa']","['#1: ""Shy Girls"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa (eps 1-11)', '#2: ""We Know"" by Minori Chihara, Minako Kotobuki, Sayuri Yahagi and Yoko Hikasa (ep 12)']"
5690,Nodame Cantabile Finale,TV,Manga,11,"{'from': '2010-01-15', 'to': '2010-03-26'}",22 min. per ep.,PG-13 - Teens 13 or older,8.34,47983,203.0,995,84808,"Fuji TV, Sony Music Entertainment",,J.C.Staff,"Comedy, Josei, Music, Romance","['""Manazashi ☆ Daydream (まなざし☆デイドリーム)"" by Yuu Sakai (さかいゆう)']","['""Kaze to Oka no Ballad (風と丘のバラード)"" by Real Paradis with Nodame Orchestra']"
1571,Ghost Hunt,TV,Novel,25,"{'from': '2006-10-04', 'to': '2007-03-28'}",25 min. per ep.,PG-13 - Teens 13 or older,7.92,69224,656.0,527,152490,"TV Tokyo, Avex Entertainment, Marvelous, Delfi Sound",Funimation,J.C.Staff,"Comedy, Horror, Mystery, Shoujo, Supernatural","['""Main Theme"" by Masuda Toshio']","['""Ending Theme"" by Masuda Toshio']"
11759,Accel World,TV,Light novel,24,"{'from': '2012-04-07', 'to': '2012-09-22'}",24 min. per ep.,PG-13 - Teens 13 or older,7.53,236083,1545.0,103,433343,"Genco, Rakuonsha, Warner Bros., flying DOG, ASCII Media Works",Viz Media,Sunrise,"Action, Game, Sci-Fi, Romance, School","['#1: ""Chase the world"" by May&#039;n (eps 2-13)', '#2: ""Burst The Gravity"" by ALTIMA (eps 14-23)']","['#1: ""Chase the world"" by May&#039;n (ep 1)', '#2: ""→unfinished→"" by KOTOKO (eps 2-13)', '#3: ""Unite (ユナイト)"" by Sachika Misawa (eps 14-24)']"
7674,Bakuman.,TV,Manga,25,"{'from': '2010-10-02', 'to': '2011-04-02'}",24 min. per ep.,PG-13 - Teens 13 or older,8.32,167429,216.0,172,332666,"NHK, Shueisha","Media Blasters, NYAV Post",J.C.Staff,"Comedy, Drama, Romance, Shounen","['#1: ""Blue Bird"" by Kobukuro (eps 1-24)', '#2: ""Genjitsu to iu Na no Kaibutsu to Tatakau Mono Tachi (現実という名の怪物と戦う者たち)"" by Yuu Takahashi (高橋優) (ep 25)']","['#1: ""BAKUROCK ~Mirai no Rinkakusen~ (BAKUROCK 〜未来の輪郭線〜)"" by YA-KYIM (eps 1-13)', '#2: ""Genjitsu to iu Na no Kaibutsu to Tatakau Mono Tachi (現実という名の怪物と戦う者たち)"" by Yuu Takahashi (高橋優) (eps 14-24)', '#3: ""Blue Bird"" by Kobukuro (ep 25)']"
1698,Nodame Cantabile,TV,Manga,23,"{'from': '2007-01-12', 'to': '2007-06-15'}",22 min. per ep.,PG-13 - Teens 13 or older,8.41,87363,163.0,381,198927,"Dentsu, Genco, Kodansha, Fuji TV, Magic Capsule, Sony Music Entertainment, Fuji Pacific Music Publishing",,J.C.Staff,"Music, Slice of Life, Comedy, Drama, Romance, Josei","['""Allegro Cantabile Sound"" by SUEMITSU & THE SUEMITH']","['#1: ""Konna ni Chikaku de..."" by Crystal Kay (eps 01-12)', '#2: ""Sagittarius"" by SUEMITSU & THE NODAME ORCHESTRA (eps 13-23)']"
14713,Kamisama Hajimemashita,TV,Manga,13,"{'from': '2012-10-02', 'to': '2012-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.14,138954,383.0,259,266342,"TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production",Funimation,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo","['""Kamisama Hajimemashita (神様はじめました)"" by Hanae']","['#1: ""Kamisama Onegai (神様お願い)"" by Hanae (eps 1-9, 11-13)', '#2: ""Kamisama Onegai Datenshi☆Mix (「神様お願い」堕天使☆Mix) by KURAMA (Daisuke Kishio) featuring Hanae (ep 10)']"
232,Cardcaptor Sakura,TV,Manga,70,"{'from': '1998-04-07', 'to': '2000-03-21'}",25 min. per ep.,PG - Children,8.21,121898,297.0,292,237669,"NHK, Kodansha, Sogo Vision, YTV","Nelvana, NIS America, Inc., Geneon Entertainment USA",Madhouse,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo","['#1: ""Catch You Catch Me"" by Gumi (eps 1-35)', '#2: ""Tobira wo Akete"" by ANZA (eps 36-46)', '#3: ""Platinum"" by Maaya Sakamoto (eps 47-70)']","['#1: ""Groovy!"" by Koumi Hirose (eps 1-35)', '#2: ""Honey"" by Chihiro (eps 36-45)', '#3: ""Tobira wo Akete"" by ANZA (ep 46)', '#4: ""Fruits Candy"" by Megumi Kojima (eps 47-69)', '#5: ""Platinum"" by Maaya Sakamoto (ep 70)']"
233,Daa! Daa! Daa!,TV,Manga,78,"{'from': '2000-03-28', 'to': '2002-02-26'}",25 min. per ep.,G - All Ages,7.78,6598,919.0,3045,15211,,,J.C.Staff,"Comedy, Sci-Fi, Shoujo","['#1: ""Heart no Tsubasa (ハートのつばさ)"" by Reika Nakajima (eps 1-39)', '#2: ""Happy Flower"" by Saori Nara (eps 40-78)']","['#1: ""Boy Meets Girl DA!DA!DA! Remix"" by TRF (eps 1-38)', '#2: ""Heart no Tsubasa (Miyu Version) (ハートのつばさ(未夢ヴァージョン))"" by Kaori Nazuka (ep 39)', '#3: ""Yukkuri (ゆっくり)"" by Hitomi Mieno (eps 40-78)']"
9656,Kimi ni Todoke 2nd Season,TV,Manga,12,"{'from': '2011-01-12', 'to': '2011-03-30'}",23 min. per ep.,PG-13 - Teens 13 or older,8.12,133548,412.0,322,224494,"VAP, Nippon Television Network, Shueisha","NIS America, Inc.",Production I.G,"Slice of Life, Drama, Romance, School, Shoujo","['""Sawakaze (爽風)"" by Tomofumi Tanizawa']","['""Kimi ni Todoke..."" by MAY&#039;S']"
9926,Sekaiichi Hatsukoi,TV,Manga,12,"{'from': '2011-04-09', 'to': '2011-06-25'}",23 min. per ep.,PG-13 - Teens 13 or older,8.07,69250,469.0,701,121752,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx",Funimation,Studio Deen,"Comedy, Drama, Romance, Shounen Ai","['""Sekai de Ichiban Koishiteru (世界で一番恋してる)"" by Shuuhei Kita']","['""Ashita, Boku wa Kimi ni Ai ni Iku. (明日、僕は君に会いに行く。)"" by Wakaba (ワカバ)']"
2564,Code-E,TV,Original,12,"{'from': '2007-07-04', 'to': '2007-09-19'}",24 min. per ep.,G - All Ages,6.49,5866,5635.0,3214,13818,Nagoya TV Housou,,Studio Deen,"Comedy, Romance, School, Sci-Fi, Slice of Life","['""E☆Scandal"" by Caoli Cano']","['""Kimi Kara no Kiseki"" by Caoli Cano']"
3092,Junjou Romantica,TV,Manga,12,"{'from': '2008-04-11', 'to': '2008-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.99,86423,568.0,568,146369,"Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !!",Nozomi Entertainment,Studio Deen,"Comedy, Drama, Romance, Shounen Ai","['""Kimi = Hana (君＝花)"" by pigstar']","['""Baby Romantica (ベイビーロマンチカ)"" by SCRIPT']"
1579,Kiniro no Corda: Primo Passo,TV,Visual novel,25,"{'from': '2006-10-02', 'to': '2007-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.63,36820,1273.0,1138,72255,"Aniplex, Hakusensha, Koei, TYO",Sentai Filmworks,Yumeta Company,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo","['""Brand New Breeze"" by Kanon (eps 1-24, ep 26)']","['#1: ""Crescendo"" by Stella Quintet (eps 1-24, ep 26)', '#2: ""Brand New Breeze"" by Kanon (ep 25)']"
32370,D.Gray-man Hallow,TV,Manga,13,"{'from': '2016-07-05', 'to': '2016-09-27'}",24 min. per ep.,R - 17+ (violence & profanity),7.92,40618,655.0,795,108764,"TV Tokyo, Aniplex, Dentsu, Shueisha",Funimation,TMS Entertainment,"Action, Adventure, Super Power, Demons, Shounen","['""Key -bring it on, my Destiny-"" by Lenny code fiction']","['""Lotus Pain"" by Mashiro Ayano']"
11547,Sengoku☆Paradise Kiwami,TV,Unknown,26,"{'from': '2011-10-04', 'to': '2012-03-27'}",3 min. per ep.,PG-13 - Teens 13 or older,6.2,609,6763.0,5316,3989,"TV Tokyo, G-mode",,"Milky Cartoon, LMD","Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo","['#01: ""Return Ranse Dokugan Ryuu (リターン乱世独眼竜)"" by Tetsuya Kakihara (eps 1, 4-5, 8, 10, 12, 14, 16, 18, 20-21, 24)', '#02: ""Tenka Wakeme no Catharsis (天下分け目のカタルシス)"" by Daisuke Namikawa (eps 2-3, 6-7, 9, 11, 13, 15, 17, 19, 22-23, 25)']","['""Return Ranse Dokugan Ryuu (リターン乱世独眼竜)"" by Tetsuya Kakihara (ep 26)']"
33185,Peace Maker Kurogane Movie 1: Omou Michi,Movie,Manga,1,"{'from': '2018-06-02', 'to': '2018-06-02'}",Unknown,R - 17+ (violence & profanity),0.0,0,,5215,4210,,,White Fox,"Action, Comedy, Historical, Samurai, Shounen",[],"['""Rust"" by THE JETZEJOHNSON (ジェッジジョンソン)']"
7518,Boku wa Kuma,Music,Original,1,"{'from': '2006-10-02', 'to': '2006-10-02'}",2 min.,G - All Ages,5.79,690,7814.0,8069,1111,"NHK, dwarf",,,"Kids, Music, Slice of Life",[],[]
16642,Ane Koi: Suki Kirai Daisuki.,OVA,Manga,2,"{'from': '2013-02-15', 'to': '2013-05-17'}",26 min. per ep.,Rx - Hentai,7.03,2355,,4667,5600,Pashmina,,,Hentai,[],[]
7605,Parasol Henbei,TV,Unknown,200,"{'from': '1989-10-02', 'to': '1991-01-28'}",10 min. per ep.,PG - Children,6.39,94,6043.0,10418,309,,,,"Adventure, Comedy, Fantasy, Kids, Magic",[],[]
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,OVA,Unknown,1,"{'from': '1985-02-25', 'to': '1985-02-25'}",57 min.,G - All Ages,6.29,102,6435.0,10547,285,,,Sunrise,"Sci-Fi, Adventure, Space, Mecha",[],[]
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,OVA,Original,1,"{'from': '2017-01-12', 'to': '2017-01-12'}",25 min.,R - 17+ (violence & profanity),7.4,15423,2049.0,2044,31844,,,Lerche,"Action, Mystery, Horror, Psychological",[],[]
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,OVA,Unknown,1,"{'from': '1985-10-21', 'to': '1985-10-21'}",44 min.,PG-13 - Teens 13 or older,6.0,28,9895.0,11667,165,"Tsuchida Productions, Wonder Kids",,,"Police, Comedy, Romance, Drama",[],[]
153,Juuni Kokuki,TV,Novel,45,"{'from': '2002-04-09', 'to': '2003-08-30'}",25 min. per ep.,PG-13 - Teens 13 or older,8.13,28791,399.0,1016,82925,Sogo Vision,"Media Blasters, TOKYOPOP",Studio Pierrot,"Action, Adventure, Fantasy, Magic, Supernatural","['""Juuni Genmukyoku"" by Kunihiko, Ryo']","['""Getsumei Fuuei"" by Arisaka, Mika']"
27417,Diabolik Lovers OVA,OVA,Visual novel,1,"{'from': '2015-02-26', 'to': '2015-02-26'}",11 min.,PG-13 - Teens 13 or older,6.04,9290,7260.0,2721,19268,Frontier Works,,"Production I.G, Zexcs","Harem, School, Vampire, Shoujo",[],"['""DIABOLIK LOVERS DARK FATE"" by Yuki Sugiura']"
5588,Ko Ko Ro,OVA,Unknown,2,"{'from': '2001-12-21', 'to': '2002-06-21'}",30 min. per ep.,Rx - Hentai,5.34,100,,9817,423,,,,Hentai,[],[]
23903,Tuzki: Love Assassin,ONA,Unknown,1,"{'from': '2014-02-12', 'to': '2014-02-12'}",2 min.,R - 17+ (violence & profanity),5.87,237,7654.0,9602,482,,,Studio 4°C,"Comedy, Romance",[],[]
13247,Lupin III: Lupin Ikka Seizoroi,Special,Unknown,1,"{'from': '2012-03-28', 'to': '2012-03-28'}",10 min.,PG-13 - Teens 13 or older,6.87,676,4041.0,6950,1926,Tokyo Movie Shinsha,,,"Adventure, Comedy, Seinen",[],[]
33398,Neko Konogoro,TV,Manga,0,"{'from': '2016-06-08', 'to': None}",1 min.,None,3.44,18,11426.0,10123,361,,,Kachidoki Studio,Comedy,[],[]
1051,Ao no 6-gou,OVA,Manga,4,"{'from': '1998-10-25', 'to': '2000-03-25'}",32 min. per ep.,PG-13 - Teens 13 or older,7.14,16149,3026.0,1950,34469,,"Bandai Entertainment, Discotek Media",Gonzo,"Action, Adventure, Mecha, Military, Sci-Fi",[],"['""Mina Soko ni Nemure (みなそこに眠れ)"" by The Thrill ft. Yukarie']"
12447,Ben-To Picture Drama,Special,Light novel,6,"{'from': '2011-12-21', 'to': '2012-05-16'}",9 min. per ep.,PG-13 - Teens 13 or older,6.15,2806,6924.0,3977,8265,AT-X,,David Production,Comedy,[],[]
3294,Gasshin Sentai Mechander Robo,TV,Unknown,35,"{'from': '1977-03-03', 'to': '1977-12-29'}",23 min. per ep.,PG-13 - Teens 13 or older,6.17,79,6851.0,9869,412,Wako Productions,,,"Space, Mecha, Military, Mystery, Sci-Fi","['""Tri-Attack! Mechander Robo (トライアタック!メカンダーロボ)"" by Columbia Yurikago Kai, Ichirou Mizuki']","['""Sasurai no Hoshi Jimmy Orion (さすらいの星ジミーオリオン)"" by Ichirou Mizuki, Koorogi &#039;73']"
1381,Seikai no Monshou Special,Special,Light novel,1,"{'from': '2000-04-07', 'to': '2000-04-07'}",1 hr. 30 min.,PG-13 - Teens 13 or older,7.35,1050,2254.0,6165,2758,"Bandai Visual, WOWOW, BeSTACK",,Sunrise,"Action, Military, Romance, Sci-Fi, Space",[],[]
8022,Tegamibachi Gakuen,Special,Original,25,"{'from': '2010-01-27', 'to': '2010-07-23'}",3 min. per ep.,PG-13 - Teens 13 or older,7.42,1911,1953.0,4119,7644,,,Studio Pierrot,Comedy,[],[]
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,ONA,Original,1,"{'from': '2016-02-10', 'to': '2016-02-10'}",4 min.,G - All Ages,4.32,22,11629.0,12944,102,,,DLE,Comedy,"['""Oniku Japanesque! feat Kokusan Oniku no Hamburg (おにくじゃぽねすく！ feat.国産お肉のハンバーグ)"" by Zeushi-kun (CV: Kana Hanazawa)']",[]
33775,Soul Buster,TV,Manga,12,"{'from': '2016-10-04', 'to': '2016-12-11'}",13 min. per ep.,PG-13 - Teens 13 or older,5.91,4687,7553.0,2963,16223,MAGES.,,Studio Pierrot,"Action, Samurai","['""SOUL BUSTER"" by Ayane']","['""MY OWN LIFE"" by Zwei']"
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,Special,Unknown,1,"{'from': '2001-09-06', 'to': '2001-09-06'}",10 min.,PG-13 - Teens 13 or older,5.86,315,7674.0,8025,1143,Bandai,,Sunrise,"Mecha, Military",[],[]
37447,Karakuri Circus,TV,Manga,36,"{'from': None, 'to': None}",Unknown,None,0.0,0,,8300,986,"Shogakukan, Twin Engine",,Studio VOLN,"Adventure, Mystery, Shounen",[],[]
35277,Nanumu no Ie,Movie,Other,1,"{'from': None, 'to': None}",1 hr. 36 min.,PG - Children,4.86,7,11408.0,13987,49,,,,"Drama, Historical",[],[]
14353,Death Billiards,Movie,Original,1,"{'from': '2013-03-02', 'to': '2013-03-02'}",25 min.,R - 17+ (violence & profanity),8.01,81162,542.0,637,132203,,Funimation,Madhouse,"Game, Mystery, Psychological, Drama, Thriller",[],[]
